id,screen_name,followers_count,created_at,protected,verified,statuses_count,friends_count
65306444,abreyu,10,2009-08-13 07:29:12+00:00,False,False,1,10
94494545,Lorre09zang,14,2009-12-04 05:25:56+00:00,False,False,421,362
9636262,tonyzman,2,2007-10-23 21:24:09+00:00,False,False,4,2
96534766,stunna256,0,2009-12-13 11:35:18+00:00,False,False,0,2
88510961,econxavier,1,2009-11-08 21:13:33+00:00,False,False,0,20
39161557,Dragnfly143,2,2009-05-11 01:42:05+00:00,False,False,2,0
40236785,ju_ornob,5,2009-05-15 13:14:55+00:00,False,False,1,0
64215309,thundertigerst,3,2009-08-09 17:40:23+00:00,False,False,1,0
43992357,mayleeo,53,2009-06-01 22:40:38+00:00,False,False,163,47
87575122,lurch1980,0,2009-11-05 00:31:23+00:00,False,False,2,0
70806369,applerose5,1,2009-09-01 22:32:37+00:00,False,False,91,4
82969151,sboogz,0,2009-10-16 20:45:35+00:00,False,False,1,20
39353054,titojf1990,3,2009-05-11 21:56:56+00:00,False,False,4,20
92936150,probun,4,2009-11-27 09:24:52+00:00,False,False,20,58
23672411,Cbaldoz,6,2009-03-10 22:34:45+00:00,False,False,0,1
54622998,NathyMusa,6,2009-07-07 17:49:08+00:00,False,False,11,0
81114634,gopalbk,4,2009-10-09 13:59:18+00:00,False,False,8,4
60797486,VICKIFlO32,38,2009-07-28 03:26:26+00:00,False,False,1,194
88862156,game23204,0,2009-11-10 05:46:25+00:00,False,False,2,19
33402362,stephsbrady,61,2009-04-20 03:15:44+00:00,False,False,566,203
60005893,Akiyamamio97,2,2009-07-25 07:12:17+00:00,False,False,52,23
91908967,yanzgrindcore,3,2009-11-23 01:22:46+00:00,False,False,0,18
50128236,Agustin_laiss,4,2009-06-23 22:45:00+00:00,False,False,1,0
33960527,swisha503,18,2009-04-21 16:47:43+00:00,False,False,1,10
69882278,Will_Santine,15,2009-08-29 14:48:59+00:00,False,False,58,32
62593346,realKoolAid,2,2009-08-03 19:05:34+00:00,False,False,4,0
77239838,Numpsyx,0,2009-09-25 15:35:12+00:00,False,False,0,1
44899461,lacroso,6,2009-06-05 14:09:42+00:00,False,False,7,13
84152405,biggray33,1,2009-10-21 20:15:35+00:00,False,False,1,0
52513471,jwpope250,0,2009-06-30 20:40:44+00:00,False,False,0,18
20970655,ZippyChuck,112,2009-02-16 08:26:59+00:00,False,False,5728,698
91866694,21jesus21,2,2009-11-22 20:56:51+00:00,False,False,11,32
61723149,samarveer,0,2009-07-31 08:08:13+00:00,False,False,0,1
18519981,ack12345,1,2009-01-01 00:30:03+00:00,False,False,7,0
82476893,Joito_pr26,49,2009-10-14 22:47:58+00:00,False,False,72,0
66951133,series9tv,0,2009-08-19 08:50:10+00:00,False,False,2,0
76049990,3bQader,407,2009-09-21 15:14:54+00:00,False,False,27521,101
55771079,unazie,3,2009-07-11 05:57:03+00:00,False,False,0,1
16625639,SVKeefe,25,2008-10-07 04:07:44+00:00,False,False,56,70
96245571,sofiahefner,1,2009-12-12 01:10:00+00:00,False,False,0,19
20017344,Mysteri53983918,0,2009-02-04 00:40:43+00:00,False,False,0,0
53022251,kidsfeuerwehr,3,2009-07-02 09:54:43+00:00,False,False,1,0
82446531,BioHealSkin,4,2009-10-14 20:13:36+00:00,False,False,0,14
51698835,marksalmon46,1,2009-06-28 10:22:40+00:00,False,False,50,4
93132524,jattjeonamorh,0,2009-11-28 06:23:49+00:00,False,False,0,20
24562345,bankgirl2650,3,2009-03-15 18:28:06+00:00,False,False,1,1
55411767,Sw33tsH0rty,0,2009-07-10 00:21:06+00:00,False,False,3,0
57277678,giquintanilha,0,2009-07-16 08:07:32+00:00,False,False,0,9
82992865,emilioshakon,1,2009-10-16 22:41:48+00:00,False,False,0,0
70599987,asdfzxcv123456,0,2009-09-01 04:44:01+00:00,False,False,1,5
76109607,kimhere25,1,2009-09-21 19:00:50+00:00,False,False,4,0
92036973,DeafCC,213,2009-11-23 15:05:32+00:00,False,False,2576,68
66473301,abyss81,41,2009-08-17 20:21:48+00:00,False,False,96,224
75345184,bookworm_1515,3,2009-09-18 18:10:25+00:00,False,False,2,9
73169146,1fineazzchick,0,2009-09-10 17:24:41+00:00,False,False,0,0
18994178,kelehigh,5,2009-01-14 20:36:36+00:00,False,False,30,10
58449840,medamanooyaz,30,2009-07-20 11:25:04+00:00,False,False,6399,75
28641810,kucheravy,7,2009-04-03 20:10:32+00:00,False,False,2,9
36156725,melany55,27,2009-04-28 19:30:03+00:00,False,False,0,37
86502409,nithanithanitha,2,2009-10-31 10:30:37+00:00,False,False,2,1
22728257,bankbankbank,20,2009-03-04 03:40:10+00:00,False,False,133,58
70557557,Deandra_Dawn,4,2009-09-01 01:14:24+00:00,False,False,38,6
50688942,kaylovely2u,1,2009-06-25 16:17:19+00:00,False,False,1,0
89381358,jo3m4m4,2,2009-11-12 05:29:53+00:00,False,False,10,0
60039782,cipresfelix,1,2009-07-25 11:37:34+00:00,False,False,0,5
81294421,Tom974,1,2009-10-10 06:11:56+00:00,False,False,0,0
97476365,ii_c_e,0,2009-12-17 16:30:32+00:00,False,False,0,0
71993114,pomosports,1,2009-09-06 07:57:20+00:00,False,False,3,4
33562502,Musicala,1,2009-04-20 16:05:02+00:00,False,False,0,0
45198008,the_scrounge,134,2009-06-06 19:39:35+00:00,False,False,2802,126
28910954,the_verbivore,4,2009-04-05 01:16:09+00:00,False,False,14,6
78984354,tomsriverreos,334,2009-10-01 19:32:11+00:00,False,False,5,826
71754993,debbie_ferrigan,697,2009-09-05 08:01:07+00:00,False,False,4951,766
93684222,autoloanofficer,81,2009-11-30 18:24:49+00:00,False,False,3,579
53483805,skibum_20164,0,2009-07-03 20:04:33+00:00,False,False,0,0
16525703,yoursafeplanet,652,2008-09-30 09:11:42+00:00,False,False,499,600
74278796,caravka,0,2009-09-14 22:04:39+00:00,False,False,0,0
70756601,isa_bordignon,9,2009-09-01 19:01:39+00:00,False,False,0,1
40643014,MrsWilsh,1053,2009-05-17 11:04:47+00:00,False,False,6206,562
50217567,jeeshyy,6,2009-06-24 04:48:54+00:00,False,False,4,0
67871246,Im_midnyt,30,2009-08-22 11:37:38+00:00,False,False,419,0
31793847,dvm360,29032,2009-04-16 13:41:12+00:00,False,False,12908,1500
44472441,planetrims,8,2009-06-03 22:14:50+00:00,False,False,1,17
97911903,RimadaDhany,25,2009-12-19 14:41:51+00:00,False,False,8,40
31946728,sarahfunnell,7,2009-04-16 16:22:28+00:00,False,False,0,0
21590249,lbagley6090,73,2009-02-22 19:30:17+00:00,False,False,1,535
92842012,ozgurdunya_,26,2009-11-26 21:47:26+00:00,False,False,33,94
35172567,torrozz,1,2009-04-25 07:39:32+00:00,False,False,2,0
53361865,dearsigur,1,2009-07-03 11:34:34+00:00,False,False,1,0
39820440,firatkazanci,27,2009-05-13 20:01:25+00:00,False,False,845,120
31355338,92days,28,2009-04-15 06:17:13+00:00,False,False,344,17
76969095,kramer__c,58,2009-09-24 15:43:48+00:00,False,False,69,502
73749290,mayramonga,4,2009-09-12 22:25:05+00:00,False,False,2,20
93079913,TaynaLimaa,2,2009-11-28 00:14:47+00:00,False,False,0,4
15171759,habeem4999,1,2008-06-19 18:20:55+00:00,False,False,26,24
99871724,puisijingga,54,2009-12-28 05:34:01+00:00,False,False,51,65
76103138,njcolay,0,2009-09-21 18:36:04+00:00,False,False,0,0
96362943,krusherking6,1,2009-12-12 15:36:22+00:00,False,False,7,7
93326691,nazlymercedes,0,2009-11-29 04:37:16+00:00,False,False,0,0
20049986,pablojdelarosa,1,2009-02-04 12:49:56+00:00,False,False,5,12
80460305,sjs1228,3,2009-10-07 01:39:57+00:00,False,False,0,10
34424543,fgazzotti,3,2009-04-22 22:31:36+00:00,False,False,1,0
67249381,akashpassion,4,2009-08-20 06:41:16+00:00,False,False,0,20
75020412,junioragitto,347,2009-09-17 14:09:47+00:00,False,False,1888,3
85608468,diego_102,0,2009-10-27 16:47:18+00:00,False,False,1,4
43605581,Mysteri34579771,1,2009-05-30 22:23:01+00:00,False,False,0,0
38694006,lilamenina,1,2009-05-08 16:19:21+00:00,False,False,0,0
81540174,hyuneandikty,17,2009-10-11 07:19:55+00:00,False,False,4,36
66881349,lialyz,3,2009-08-19 02:20:16+00:00,False,False,0,17
51236993,Kristalnelson,3,2009-06-26 21:37:03+00:00,False,False,0,0
39942639,amitmosesalbert,3,2009-05-14 06:28:43+00:00,False,False,0,0
22986303,kechame,1,2009-03-05 21:59:09+00:00,False,False,2,10
75902449,Damage101,70,2009-09-20 23:27:53+00:00,False,False,4294,254
98440795,Vickyvictoria27,72,2009-12-21 18:31:31+00:00,False,False,1,383
77753709,kuldevpalni,14,2009-09-27 15:04:17+00:00,False,False,7,13
13345232,camionetica,11462,2008-02-11 12:58:38+00:00,False,False,10430,352
57447447,steckly200,0,2009-07-16 21:09:33+00:00,False,False,0,0
14390267,fantastic55,0,2008-04-14 21:00:36+00:00,False,False,0,0
39598424,nikcoylephotos,184,2009-05-12 21:18:23+00:00,False,False,2825,451
92701393,marskyky,0,2009-11-26 06:46:13+00:00,False,False,4,3
34262192,kath46blue,484,2009-04-22 12:54:15+00:00,False,False,22200,1765
94600562,MiineeCullen,5,2009-12-04 17:24:44+00:00,False,False,13,51
41852910,linavoropay,4,2009-05-22 16:58:25+00:00,False,False,8,60
90019611,Bernik10,966,2009-11-14 20:58:19+00:00,False,False,60237,771
62889465,Willinhah,2,2009-08-04 18:27:42+00:00,False,False,0,0
63718782,JulianHibbert,336,2009-08-07 13:26:39+00:00,False,False,1649,605
91108756,07sapna,1,2009-11-19 13:56:29+00:00,False,False,3,23
63558373,bagala124816,2,2009-08-06 22:25:21+00:00,False,False,0,1
18773983,tswen,127,2009-01-08 18:51:44+00:00,False,False,718,449
64414337,Kmorgan58,0,2009-08-10 14:21:13+00:00,False,False,0,4
70706674,RenataMakeully,35,2009-09-01 15:31:22+00:00,False,False,120,0
61090384,femostic14,14,2009-07-29 02:33:44+00:00,False,False,31,74
14972098,on3go,2,2008-06-01 15:06:04+00:00,False,False,1,0
95228274,DebbieMessing,20,2009-12-07 16:09:09+00:00,False,False,0,470
56133622,lowell8,4,2009-07-12 16:53:05+00:00,False,False,16,10
58113109,WX310,0,2009-07-19 03:42:07+00:00,False,False,1,3
13250722,quaterpounder,2,2008-02-08 15:15:01+00:00,False,False,1,0
95011310,Alacanto,4,2009-12-06 14:51:37+00:00,False,False,18,0
85784584,zono_tweets,62,2009-10-28 10:06:14+00:00,False,False,12775,127
79495990,AnneDelport,1,2009-10-03 16:03:24+00:00,False,False,1,0
69423675,samahos,4,2009-08-27 22:25:39+00:00,False,False,41,48
28349113,Weeks99,0,2009-04-02 14:39:23+00:00,False,False,0,0
22759774,TECHNIA_BNLX,335,2009-03-04 11:44:38+00:00,False,False,1077,1039
14131467,zuzqa,0,2008-03-12 11:25:01+00:00,False,False,1,0
95345878,russian1987,1,2009-12-08 03:52:04+00:00,False,False,0,20
61890566,sheliyah531,0,2009-07-31 22:22:41+00:00,False,False,1,2
49210031,imagesofhim,111,2009-06-21 02:57:57+00:00,False,False,941,342
67179470,niteangel01,6,2009-08-20 00:55:17+00:00,False,False,35,0
66586190,SWATZYNN,8,2009-08-18 03:43:05+00:00,False,False,6560,30
62778076,tomuraoka,26,2009-08-04 10:11:42+00:00,False,False,239,31
51978029,CelesteAte_it,2,2009-06-29 06:04:49+00:00,False,False,5,0
35391174,4TSOLDIER,40,2009-04-26 03:32:15+00:00,False,False,6,0
91341696,responsology,156,2009-11-20 13:39:56+00:00,False,False,79,317
55567628,sohare09,1,2009-07-10 13:57:48+00:00,False,False,1,1
90006433,jwalkdawalk,0,2009-11-14 19:45:31+00:00,False,False,1,0
81153985,ertammymiles,1,2009-10-09 17:06:13+00:00,False,False,1,17
78572522,gillse,1605,2009-09-30 10:57:53+00:00,False,False,2972,3639
86552927,puppycutielolz,0,2009-10-31 16:01:01+00:00,False,False,0,0
71855972,miltakos,4,2009-09-05 18:00:44+00:00,False,False,16,40
88987819,kyle_stretton,10,2009-11-10 18:24:02+00:00,False,False,8,38
52253649,XxPOD_ZerenxX,3,2009-06-30 01:07:30+00:00,False,False,0,1
53373303,pamnoronha,9,2009-07-03 12:38:02+00:00,False,False,0,11
33412358,RoseberryRain,2,2009-04-20 03:50:59+00:00,False,False,0,0
93984419,lilboyaggison,4,2009-12-02 00:50:26+00:00,False,False,0,0
75981784,EVRAZIA,1,2009-09-21 07:48:10+00:00,False,False,10,0
15641963,JERKIING,0,2008-07-29 04:08:10+00:00,False,False,7,1
91269888,ella1110,0,2009-11-20 04:33:02+00:00,False,False,0,1
59086536,bubblewubble,3,2009-07-22 09:52:49+00:00,False,False,5,13
47216383,cspar37,5,2009-06-15 00:41:22+00:00,False,False,16,23
75898379,SamiZukowski,148,2009-09-20 23:05:42+00:00,False,False,2974,138
49149120,Heatherly388,1,2009-06-20 22:54:10+00:00,False,False,1,0
17339375,TVS08,8,2008-11-12 13:53:51+00:00,False,False,5,1
95534188,russkii903,131,2009-12-09 00:15:18+00:00,False,False,3345,0
80854459,aliaware,316,2009-10-08 13:59:23+00:00,False,False,3039,223
13776072,poison_dv,391,2008-02-21 16:20:03+00:00,False,False,2867,171
40136263,mszsa,28,2009-05-15 00:59:48+00:00,False,False,1,0
83493401,kopuz53,21,2009-10-19 01:29:03+00:00,False,False,10,0
93421396,andrelluxes,17,2009-11-29 15:36:15+00:00,False,False,8,0
75660811,Kidder40,0,2009-09-19 22:43:53+00:00,False,False,0,1
49850385,JahnD,70,2009-06-23 02:07:03+00:00,False,False,596,181
75782314,GageRiddler,3,2009-09-20 13:04:15+00:00,False,False,1,21
67789204,mrBecck,6,2009-08-22 02:21:51+00:00,False,False,38,10
32269477,tonifabulous,1,2009-04-17 02:50:25+00:00,False,False,1,2
70366044,eclb,2,2009-08-31 10:59:37+00:00,False,False,0,0
18061870,rmodesto,214,2008-12-11 22:03:14+00:00,False,False,11682,298
70987740,L__B,2,2009-09-02 15:13:04+00:00,False,False,0,1
26872059,JadeErika,0,2009-03-26 22:29:56+00:00,False,False,15,14
95308398,chiqqa_ex0tiiqa,2,2009-12-07 23:57:47+00:00,False,False,0,19
60229559,brookemarsters,11,2009-07-26 04:14:18+00:00,False,False,0,0
62425505,rafaelremedy,10,2009-08-03 03:30:19+00:00,False,False,4,55
83778961,kimfy2047,32,2009-10-20 05:53:35+00:00,False,False,3,81
38166804,trips54,5,2009-05-06 12:28:27+00:00,False,False,0,2
18961295,sstrayer,57,2009-01-14 00:58:54+00:00,False,False,530,84
81589644,sandhyasandeep,1,2009-10-11 13:05:19+00:00,False,False,0,0
84710329,Yondaimes,1,2009-10-23 22:51:01+00:00,False,False,2,18
34288983,Skyjadis,3,2009-04-22 14:41:27+00:00,False,False,12,27
53719670,maspereira,57,2009-07-04 17:41:08+00:00,False,False,79,3
94656298,ximnv,46,2009-12-04 22:11:27+00:00,False,False,82,103
29657305,harymb,6,2009-04-08 06:37:43+00:00,False,False,22,6
56956181,flypapiyuhenvy,34,2009-07-15 07:33:59+00:00,False,False,1053,0
14879199,oneroo,13,2008-05-23 08:21:18+00:00,False,False,47,30
59887414,MoultryLouis,0,2009-07-24 21:02:11+00:00,False,False,0,0
20402569,hotwheels1973,4,2009-02-08 23:55:05+00:00,False,False,2,27
89391036,DanielleLee01,7,2009-11-12 06:41:09+00:00,False,False,122,0
94926108,safufas,33,2009-12-06 03:35:08+00:00,False,False,1943,108
59082359,Moudhad79,65,2009-07-22 09:24:53+00:00,False,False,106,220
86470779,bellabluebaby,1,2009-10-31 05:47:45+00:00,False,False,121,0
68263087,alianzabus,5,2009-08-23 23:18:04+00:00,False,False,0,0
80229700,jillpopo,1,2009-10-06 05:55:32+00:00,False,False,0,4
81271426,Gustavo_Maattos,39,2009-10-10 03:30:01+00:00,False,False,2276,98
30229822,miss_cydney,18,2009-04-10 14:50:45+00:00,False,False,240,45
71661275,Mrgrumpypn,0,2009-09-04 22:46:39+00:00,False,False,9,0
94542332,benjam30,0,2009-12-04 11:45:44+00:00,False,False,0,19
34997586,kalaraman,1,2009-04-24 18:25:52+00:00,False,False,0,1
41173130,AmberTeskey,61,2009-05-19 18:18:37+00:00,False,False,1674,125
14492406,tittering,14,2008-04-23 12:28:25+00:00,False,False,28,6
83843211,lipeoli09,7,2009-10-20 13:25:41+00:00,False,False,5,67
96865144,tarada44,0,2009-12-14 23:27:54+00:00,False,False,0,1
55875001,nananoemi123,0,2009-07-11 17:04:46+00:00,False,False,0,20
96879358,edwardanthonys2,222,2009-12-15 00:54:33+00:00,False,False,250,1098
40105084,yolanda1119,8,2009-05-14 22:35:23+00:00,False,False,0,20
39792161,LeslieSchott,5,2009-05-13 17:02:34+00:00,False,False,0,5
47188262,VicSolutions,3,2009-06-14 22:06:00+00:00,False,False,19,11
55463822,tjdogg80,1,2009-07-10 04:01:47+00:00,False,False,1,0
98939117,Hopechristine97,0,2009-12-23 18:58:30+00:00,False,False,1,1
74854640,Mrsunggles,0,2009-09-16 22:20:12+00:00,False,False,0,1
91701767,lilrenz2010,1,2009-11-22 02:09:42+00:00,False,False,4,22
49479397,NathanielBell,108,2009-06-22 00:28:54+00:00,False,False,18,384
50665584,Squires27,2,2009-06-25 14:49:45+00:00,False,False,9,0
33081992,amylensphotos,3,2009-04-19 01:26:36+00:00,False,False,1,0
56351398,mohammedmsr,153,2009-07-13 11:44:56+00:00,False,False,902,0
71067759,Arshaviiinn,0,2009-09-02 20:31:39+00:00,False,False,0,1
60445651,mochalam,397,2009-07-27 01:09:40+00:00,False,False,8341,411
18443539,ericvbats,45,2008-12-29 05:33:10+00:00,False,False,102,124
70021182,lesohlee_ruhnay,0,2009-08-30 02:02:50+00:00,False,False,23,12
50899364,redshriek,0,2009-06-26 03:14:27+00:00,False,False,1,0
33528087,ChrisRushFan,2,2009-04-20 14:26:38+00:00,False,False,4,0
23415180,thekozu,594,2009-03-09 08:22:05+00:00,False,False,3964,276
53544469,Minozzi,5,2009-07-04 00:25:48+00:00,False,False,0,20
28620692,pioneerentr,4,2009-04-03 18:17:40+00:00,False,False,1,35
82237541,smokey1112,2,2009-10-14 00:51:39+00:00,False,False,1,4
49310439,14041963,1,2009-06-21 13:08:40+00:00,False,False,42,0
85093388,pointtanking,0,2009-10-25 14:43:59+00:00,False,False,3,1
86489126,vijanddy,5,2009-10-31 08:38:59+00:00,False,False,2,157
99198782,vcxz802201,7,2009-12-25 01:33:17+00:00,False,False,741,47
83112589,FERDIASANDI,2,2009-10-17 11:30:57+00:00,False,False,2,34
27222914,clarkrnd,5,2009-03-28 12:54:35+00:00,False,False,0,0
73886747,Spillbert,4,2009-09-13 13:51:04+00:00,False,False,0,9
45748563,havefaithclw,1,2009-06-09 03:05:08+00:00,False,False,3,19
55831229,giby18,3,2009-07-11 13:33:19+00:00,False,False,0,0
31065986,danielkassa,0,2009-04-14 05:24:57+00:00,False,False,0,0
96749545,arnoudpintofami,0,2009-12-14 12:11:37+00:00,False,False,0,0
72040867,duse10,0,2009-09-06 14:07:57+00:00,False,False,0,3
61547407,babyface1162,19,2009-07-30 17:38:13+00:00,False,False,8,69
47675677,GayleMarie777,8,2009-06-16 17:00:08+00:00,False,False,6,0
61311385,eeveu,1,2009-07-29 22:19:39+00:00,False,False,9,3
91895755,feralvespa,126,2009-11-22 23:55:40+00:00,False,False,188,241
36971984,MiiSSHernanDeZ,60,2009-05-01 15:53:42+00:00,False,False,9538,0
71153233,rumdoh,0,2009-09-03 02:51:40+00:00,False,False,2,0
48269937,Tazjuniorr,4,2009-06-18 06:31:53+00:00,False,False,25,0
51350599,martin020575,31,2009-06-27 04:55:34+00:00,False,False,5890,365
56760107,nickmaag,2,2009-07-14 17:42:05+00:00,False,False,18,0
46064807,casanouri,1,2009-06-10 08:05:31+00:00,False,False,2,0
95416723,blakemiller60,1,2009-12-08 13:07:44+00:00,False,False,5,0
17893693,cupcake_tree,19,2008-12-05 08:58:35+00:00,False,False,439,0
84507070,C_vinson09,0,2009-10-23 04:45:25+00:00,False,False,2,2
94587609,slave_peter,1,2009-12-04 16:13:48+00:00,False,False,1,3
50733223,lilazn97,1,2009-06-25 18:58:07+00:00,False,False,1,2
29942249,mayoe_LA,11,2009-04-09 07:29:37+00:00,False,False,58,91
32157214,martinimarlenie,6,2009-04-16 21:19:33+00:00,False,False,10,11
18966448,MoodRingApp,21,2009-01-14 04:07:41+00:00,False,False,22,24
41868638,brekfust,3,2009-05-22 18:18:30+00:00,False,False,24,0
37219900,shordiee_badd,2,2009-05-02 15:46:16+00:00,False,False,0,0
87246063,Eelix9,0,2009-11-03 18:04:52+00:00,False,False,0,0
46889865,yanksfaninnh,2,2009-06-13 14:01:19+00:00,False,False,1,10
53836742,ShotsdFelicidad,270,2009-07-05 04:28:08+00:00,False,False,686,254
58450818,DagreAtestB,1,2009-07-20 11:31:29+00:00,False,False,12,27
36705657,salcantar,4,2009-04-30 16:34:34+00:00,False,False,1,3
63131032,ChellynhaHtinha,0,2009-08-05 13:26:22+00:00,False,False,0,20
99753673,alessandra_pol,0,2009-12-27 18:09:27+00:00,False,False,0,0
25928918,ranger_rob,1,2009-03-23 01:47:56+00:00,False,False,0,3
64264377,pedro_feitosa,42,2009-08-09 21:58:36+00:00,False,False,370,64
38230316,fagerstrom5,15,2009-05-06 17:32:12+00:00,False,False,136,59
51864553,heter52182,3,2009-06-28 22:23:22+00:00,False,False,1,0
24057840,highjinx420,15,2009-03-12 22:44:01+00:00,False,False,1930,0
74890417,juniorthisisme,201,2009-09-17 00:53:32+00:00,False,False,10425,493
84230359,mbaqanga_NZ,1,2009-10-22 03:27:06+00:00,False,False,0,0
64652489,lindchen94,5,2009-08-11 07:14:32+00:00,False,False,4,23
6151492,tetsuo_mitamura,15,2007-05-19 01:54:01+00:00,False,False,330,192
88349148,Mysteri78285798,0,2009-11-08 04:23:30+00:00,False,False,0,0
50077036,Ericaisyoung,2,2009-06-23 19:38:23+00:00,False,False,1,24
48926032,jillpineda,292,2009-06-20 04:25:32+00:00,False,False,3172,260
43532302,slpameg,1,2009-05-30 14:09:45+00:00,False,False,1,0
70887461,aundrea_louise2,8,2009-09-02 05:02:43+00:00,False,False,52,75
79904272,ClanEmpresarial,68,2009-10-05 03:12:15+00:00,False,False,25,166
37668113,macmatmtd,2,2009-05-04 14:16:23+00:00,False,False,0,2
70365254,L0zZyB,1,2009-08-31 10:54:16+00:00,False,False,0,9
77240382,shouraya,388,2009-09-25 15:37:40+00:00,False,False,4111,290
57168649,orientalstyle,0,2009-07-15 23:11:59+00:00,False,False,1,2
83699476,MVCoho,3837,2009-10-19 21:58:52+00:00,False,False,3804,447
85134564,isthatyourboy,4,2009-10-25 18:20:32+00:00,False,False,5,14
41277256,nyao12,809,2009-05-20 02:35:37+00:00,False,False,17423,533
16581145,mxryder215,1,2008-10-03 17:57:01+00:00,False,False,0,1
50777617,fransje085,72,2009-06-25 21:34:00+00:00,False,False,1152,265
34449759,joelcotton,1,2009-04-22 23:52:49+00:00,False,False,9,0
13903802,jaynelister,286,2008-02-24 16:01:35+00:00,False,False,1427,944
33983092,JohnMBauer,9,2009-04-21 18:02:43+00:00,False,False,2,4
77687443,hasam_alhasaniy,3,2009-09-27 07:37:22+00:00,False,False,0,0
34348772,mocha005,3,2009-04-22 18:15:09+00:00,False,False,6,0
14055212,norequip,5,2008-02-28 15:59:00+00:00,False,False,4,44
45615344,feguimaraesAL,1041,2009-06-08 17:17:00+00:00,False,False,1886,302
15386481,Sophie5,5,2008-07-11 02:40:59+00:00,False,False,0,2
18104409,lisalisa1,1,2008-12-13 20:32:02+00:00,False,False,2,1
59494346,chuckgreever,16,2009-07-23 15:23:58+00:00,False,False,190,3
62926061,2Try101,0,2009-08-04 20:56:56+00:00,False,False,0,0
58111797,jorgemeza,4,2009-07-19 03:35:28+00:00,False,False,5,27
68934996,bouabbdo,1,2009-08-26 08:49:45+00:00,False,False,0,1
60197028,pumpkinpie11311,0,2009-07-26 01:19:47+00:00,False,False,1,0
23557525,AbiaBlachaje,46,2009-03-10 04:41:12+00:00,False,False,1955,249
55597637,danieldestro,420,2009-07-10 16:01:43+00:00,False,False,1617,274
76332695,barbsank,0,2009-09-22 13:30:33+00:00,False,False,0,0
98819345,ryou25,7,2009-12-23 06:55:07+00:00,False,False,154,15
81955895,Noneitor,6,2009-10-12 23:24:06+00:00,False,False,3,16
23216979,shicks1,2,2009-03-07 18:06:04+00:00,False,False,0,0
86413857,mommysayimcute,4,2009-10-30 22:52:58+00:00,False,False,6,23
70814019,l_valerio,241,2009-09-01 23:05:06+00:00,False,False,742,226
30921236,aj_fick,210,2009-04-13 18:21:28+00:00,False,False,2513,314
98445719,Aproducao,0,2009-12-21 18:56:11+00:00,False,False,0,0
42630940,xTasha92,18,2009-05-26 14:10:04+00:00,False,False,43,0
72585576,Srta_Omil,667,2009-09-08 15:51:50+00:00,False,False,42828,477
43913706,Wildfuz,4,2009-06-01 16:22:33+00:00,False,False,3,0
15401536,powderkeg,185,2008-07-12 06:32:29+00:00,False,False,5986,218
70972472,bunjago,264,2009-09-02 14:07:27+00:00,False,False,20647,364
47367900,fpullen,63,2009-06-15 16:00:04+00:00,False,False,31,170
21409993,friplaylist,79,2009-02-20 16:26:50+00:00,False,False,7944,36
20082232,cjelley,1,2009-02-04 19:22:59+00:00,False,False,0,0
83835781,cklykins,3,2009-10-20 12:44:52+00:00,False,False,7,23
72860701,GISELAIRAIS,4,2009-09-09 14:11:14+00:00,False,False,6,21
63148308,NADA_AMRO,3,2009-08-05 14:34:15+00:00,False,False,2,0
77061174,alexlovesit_,511,2009-09-24 22:30:39+00:00,False,False,20148,289
30423582,ste6912,3,2009-04-11 08:52:00+00:00,False,False,124,18
89207190,Carolinazero,6,2009-11-11 15:22:01+00:00,False,False,0,30
92406844,Erikinha2010,4,2009-11-25 00:26:36+00:00,False,False,2,2
32308851,queen_brittany,10,2009-04-17 04:36:32+00:00,False,False,4,0
46188534,longbeachrasta,6,2009-06-10 18:38:24+00:00,False,False,0,0
69489439,marianasouza21,0,2009-08-28 03:13:09+00:00,False,False,0,18
86266651,Mysteri59772827,0,2009-10-30 08:16:02+00:00,False,False,0,6
90218287,LucasHofmann2,0,2009-11-15 18:37:21+00:00,False,False,0,4
79187590,lihtweets,42,2009-10-02 14:02:33+00:00,False,False,544,261
69205435,agunglalahi,0,2009-08-27 04:55:21+00:00,False,False,1,0
59437691,antoniogae,2,2009-07-23 11:56:57+00:00,False,False,14,11
61719320,renny1234,1,2009-07-31 07:39:18+00:00,False,False,1,0
28558107,alyssazavitz,161,2009-04-03 13:08:18+00:00,False,False,2695,150
85464231,_bdsf,16,2009-10-27 01:00:28+00:00,False,False,1,47
86387016,x333Dana,0,2009-10-30 20:10:13+00:00,False,False,0,0
80573227,dmaurer22,28,2009-10-07 13:14:07+00:00,False,False,14,537
65681293,steamingcoffee6,0,2009-08-14 17:04:48+00:00,False,False,0,1
81325059,FayeSmalls,0,2009-10-10 10:07:39+00:00,False,False,0,0
56835544,sexychristy1979,4,2009-07-14 22:18:43+00:00,False,False,1,0
58857715,TheBlakPenguin,47,2009-07-21 17:25:48+00:00,False,False,803,144
50273021,SFMarketlady,4,2009-06-24 10:45:48+00:00,False,False,0,11
72832162,gajahegde99,7,2009-09-09 11:39:06+00:00,False,False,3,32
97326144,aisla_rayanny,11,2009-12-17 00:50:35+00:00,False,False,0,18
85831556,futurenursekate,1,2009-10-28 14:41:45+00:00,False,False,0,2
88001796,doange,3,2009-11-06 18:30:52+00:00,False,False,58,3
85087240,cooler_than_eva,4,2009-10-25 14:09:49+00:00,False,False,1,0
84727494,tarikbatin,0,2009-10-24 00:31:34+00:00,False,False,12,10
